shape,epochs,years,cum_top1_quenched,cum_top1_naive,p_mean,p_sem,p_s,theory_draws
1.3333333333333333,218,2.6858316221765914,0.9990984755244653,1.0,0.6159398729279467,0.01137291036891324,0.1,1000
1.3333333333333333,226,2.784394250513347,0.9991793729398906,1.0,0.6159398729279467,0.01137291036891324,0.1,1000
1.3333333333333333,234,2.882956878850103,0.9992522712181862,1.0,0.6159398729279467,0.01137291036891324,0.1,1000
1.3333333333333333,242,2.9815195071868583,0.9993180912882718,1.0,0.6159398729279467,0.01137291036891324,0.1,1000
1.3333333333333333,250,3.080082135523614,0.9993776248535411,1.0,0.6159398729279467,0.01137291036891324,0.1,1000
1.3333333333333333,258,3.17864476386037,0.9994315565077054,1.0,0.6159398729279467,0.01137291036891324,0.1,1000
1.3333333333333333,267,3.28952772073922,0.999486271631576,1.0,0.6159398729279467,0.01137291036891324,0.1,1000
1.3333333333333333,276,3.40041067761807,0.9995353828087638,1.0,0.6159398729279467,0.01137291036891324,0.1,1000
1.3333333333333333,286,3.5236139630390144,0.9995841474681263,1.0,0.6159398729279467,0.01137291036891324,0.1,1000
1.3333333333333333,296,3.6468172484599592,0.9996275263359237,1.0,0.6159398729279467,0.01137291036891324,0.1,1000
1.3333333333333333,306,3.7700205338809036,0.9996661650115146,1.0,0.6159398729279467,0.01137291036891324,0.1,1000
1.3333333333333333,316,3.893223819301848,0.9997006213479022,1.0,0.6159398729279467,0.01137291036891324,0.1,1000
1.3333333333333333,327,4.028747433264887,0.9997342686900322,1.0,0.6159398729279467,0.01137291036891324,0.1,1000
1.3333333333333333,338,4.164271047227926,0.9997639980595723,1.0,0.6159398729279467,0.01137291036891324,0.1,1000
1.3333333333333333,350,4.312114989733059,0.9997925258761586,1.0,0.6159398729279467,0.01137291036891324,0.1,1000
1.3333333333333333,362,4.459958932238194,0.9998175014552041,1.0,0.6159398729279467,0.01137291036891324,0.1,1000
1.3333333333333333,374,4.607802874743327,0.9998393868688802,1.0,0.6159398729279467,0.01137291036891324,0.1,1000
1.3333333333333333,387,4.767967145790554,0.9998600689188034,1.0,0.6159398729279467,0.01137291036891324,0.1,1000
1.3333333333333333,400,4.9281314168377826,0.9998780244464065,1.0,0.6159398729279467,0.01137291036891324,0.1,1000
1.3333333333333333,414,5.100616016427105,0.999894736657371,1.0,0.6159398729279467,0.01137291036891324,0.1,1000
1.3333333333333333,428,5.2731006160164275,0.9999091119215079,1.0,0.6159398729279467,0.01137291036891324,0.1,1000
1.3333333333333333,443,5.457905544147844,0.9999223010477342,1.0,0.6159398729279467,0.01137291036891324,0.1,1000
1.3333333333333333,458,5.642710472279261,0.9999335415956403,1.0,0.6159398729279467,0.01137291036891324,0.1,1000
1.3333333333333333,474,5.839835728952773,0.9999437146834103,1.0,0.6159398729279467,0.01137291036891324,0.1,1000
1.3333333333333333,490,6.036960985626283,0.9999523054008459,1.0,0.6159398729279467,0.01137291036891324,0.1,1000
1.3333333333333333,507,6.24640657084189,0.9999599792372692,1.0,0.6159398729279467,0.01137291036891324,0.1,1000
1.3333333333333333,524,6.455852156057495,0.9999664004149897,1.0,0.6159398729279467,0.01137291036891324,0.1,1000
