mix_scale,jitter_scale,rep,deanon_top1,mean_true_posterior,posterior_entropy,bandwidth_overhead,latency,latency_overhead,sigma_d,sigma_Z,sigma_eps,sigma_noise,eta,inv_eta
0.001,0.0005,4,0.3936498150431566,0.3172499058253001,2.0885109469179235,570.2971639950678,0.2562611919711344,1.9958618568914421,0.03040897010146138,0.00175,0.001,0.0020155644370746374,15.08707414266375,0.0662819040023251
0.001,0.0005,5,0.530404110114255,0.4551635235950128,1.4958858104041841,567.4596273291926,0.2493308314587921,1.9807220516354382,0.029746386343296446,0.00175,0.001,0.0020155644370746374,14.75834054031532,0.06775829553927847
0.001,0.0005,6,0.4276748582230624,0.3464717121002349,1.9320198308881715,559.578449905482,0.2598839493293781,2.005661981776785,0.032318675666533424,0.00175,0.001,0.0020155644370746374,16.034553434292732,0.06236531650836767
0.001,0.0005,7,0.41719987812309567,0.33915134358028265,1.9395073986806617,563.7056672760511,0.24878396576968953,1.9709280286052824,0.03017219783758548,0.00175,0.001,0.0020155644370746374,14.969602203032018,0.06680204232798218
0.001,0.0005,8,0.4620405101275319,0.38843546338360657,1.719426154947986,555.178544636159,0.2873422471457161,2.1444524619435246,0.031074149174443205,0.00175,0.001,0.0020155644370746374,15.417095381750135,0.06486306111744901
0.001,0.0005,9,0.41181358108618477,0.3285690424783322,1.9887746372813484,558.9877634262407,0.21896620336337946,1.8756630785278374,0.028908329712610117,0.00175,0.001,0.0020155644370746374,14.342548013283698,0.06972261825958859
0.001,0.0005,10,0.4493598969775017,0.3687355166605452,1.8281224776637295,560.5939701537762,0.25734301074407995,1.986762067387298,0.029375059491023068,0.00175,0.001,0.0020155644370746374,14.57411083004502,0.06861482059944722
0.001,0.0005,11,0.4393661001378043,0.3558555461073555,1.8713695475728396,566.5489205328433,0.26499317717389204,2.0581907586693595,0.030852165805145226,0.00175,0.001,0.0020155644370746374,15.306960788573763,0.06532975512333404
0.001,0.0005,12,0.39977315689981097,0.3301397238974066,1.9960836815587428,559.578449905482,0.27599147232831456,2.0823458609979073,0.029153109169033603,0.00175,0.001,0.0020155644370746374,14.46399263292521,0.0691372033558454
0.001,0.0005,13,0.4211654797457692,0.3421862971902842,1.9277953451108232,566.6788421778084,0.2903040559613146,2.1510989053327476,0.02862407358965721,0.00175,0.001,0.0020155644370746374,14.201517482220412,0.0704150103150561
0.001,0.0005,14,0.3993822044752505,0.32928893162851325,2.005923671920357,557.5584268816394,0.26547281062812544,2.0388539771487766,0.03226939919862096,0.00175,0.001,0.0020155644370746374,16.010105459816668,0.06246055046357272
0.001,0.0005,15,0.4206891317547055,0.3465849391066956,1.9083805501373214,561.655737704918,0.24002450780244544,1.9292702923290952,0.03182242018484023,0.00175,0.001,0.0020155644370746374,15.788341766451712,0.06333787390673777
0.001,0.0005,16,0.3991831795492361,0.3248458158082258,2.046877120502683,559.7051883224929,0.22549709008308128,1.8866788487035955,0.030588295088626677,0.00175,0.001,0.0020155644370746374,15.176044251416794,0.06589332394089736
0.001,0.0005,17,0.39645416823840063,0.31866558379995796,2.058572202277511,558.3142210486609,0.2481848257011734,1.9832818434230544,0.03119555613507891,0.00175,0.001,0.0020155644370746374,15.477330102309065,0.06461062685810455
0.001,0.0005,18,0.4828851771402891,0.399153202055005,1.6779787610613803,554.3068683993708,0.2776544090884272,2.0901323374309797,0.02920863084538064,0.00175,0.001,0.0020155644370746374,14.49153909848382,0.069005782836733
0.001,0.0005,19,0.5362152218900896,0.45914040693740266,1.459748041146283,567.1991262359163,0.33688477863324806,2.3251863340440524,0.031936246963937605,0.00175,0.001,0.0020155644370746374,15.84481566378966,0.06311212583465464
0.001,0.0005,20,0.39689629068887206,0.32131485262768755,2.0398414708674535,560.2127176381529,0.2929088012606371,2.154392406076934,0.03146122408816843,0.00175,0.001,0.0020155644370746374,15.60913831851033,0.06406503546798192
0.001,0.0005,21,0.42561728395061726,0.33595314591774833,1.9476408223861943,571.0,0.24793498363578692,1.9677012827389833,0.03303647573733362,0.00175,0.001,0.0020155644370746374,16.390681999372003,0.06101027401045999
0.001,0.0005,22,0.5435800604229607,0.45357130923540073,1.5043222450886213,558.9456193353475,0.2620100550411735,2.0207291493721153,0.03182874700211762,0.00175,0.001,0.0020155644370746374,15.791480746858895,0.06332528380525122
0.001,0.0005,23,0.3935338345864662,0.3166819819455611,2.0546809023961785,556.4285714285714,0.2602318469726015,2.016488707702176,0.03103484657897612,0.00175,0.001,0.0020155644370746374,15.397595833760427,0.06494520383548594
0.001,0.0005,24,0.4267241379310345,0.3470640342503446,1.8945123064997038,559.6206896551724,0.23882282155682333,1.9571746814761601,0.0311743824889972,0.00175,0.001,0.0020155644370746374,15.466825032020942,0.06465451040725563
0.001,0.0005,25,0.591395401775552,0.5187120901082722,1.3085369097117625,561.5281129068974,0.3090149204363115,2.1984887358069862,0.029252909388320928,0.00175,0.001,0.0020155644370746374,14.513507407770202,0.06890133252452972
0.001,0.0005,26,0.41233400855277963,0.3314252979104371,2.0169338313748972,555.2201215395004,0.2280836344580166,1.8922668478307805,0.03001029455670554,0.00175,0.001,0.0020155644370746374,14.889275681139756,0.0671624343195351
0.001,0.0005,27,0.4697200243457091,0.3907078234448813,1.760677612110777,563.0206938527084,0.23611852349131368,1.920360279948608,0.02961325639442383,0.00175,0.001,0.0020155644370746374,14.692289588818161,0.06806291109052659
0.001,0.0005,28,0.45153139356814703,0.37454851742838274,1.800914503828249,566.635528330781,0.24427520809695125,1.962563706624632,0.030228992374698005,0.00175,0.001,0.0020155644370746374,14.997780184379494,0.06667653397410914
0.001,0.0005,29,0.44780785360274494,0.36860234285593113,1.7960896747238169,564.2634388105223,0.2913166600628756,2.147156419360473,0.028839355402472216,0.00175,0.001,0.0020155644370746374,14.308327172277986,0.0698893719691757
0.001,0.002,0,0.29393735516184494,0.2205147126617635,2.593742525046073,553.2314420273603,0.2718845994095318,2.035297774583399,0.02868410299600575,0.00175,0.004,0.004366062299143245,6.569787838720131,0.1522119168150811
0.001,0.002,1,0.2561040949100651,0.19282359911369293,2.806162602828927,566.4190585533869,0.285941987647675,2.0859059762827674,0.029654276358947802,0.00175,0.004,0.004366062299143245,6.791995699366653,0.14723213091746348
0.001,0.002,2,0.23967759105771425,0.18877740765792758,2.888602436826487,562.7215420880541,0.2387800331634935,1.9260872418786996,0.028835036946734,0.00175,0.004,0.004366062299143245,6.604357650231495,0.151415179637485
0.001,0.002,3,0.2402562733582488,0.18629908308595858,2.9292297163071,564.4352833498589,0.26078534006956033,1.9955244406681576,0.030432425050601224,0.00175,0.004,0.004366062299143245,6.970222357242359,0.14346744605083614
0.001,0.002,4,0.2908591484816115,0.2194909576323013,2.6545643225627527,564.6502365328857,0.26205609762109816,2.002889259359585,0.03337917025525443,0.00175,0.004,0.004366062299143245,7.6451429155750805,0.1308020021395216
0.001,0.002,5,0.31745182012847967,0.24302233956176011,2.4417033414291525,565.9434077699602,0.2687074515270069,2.0537824262802746,0.03016676342215551,0.00175,0.004,0.004366062299143245,6.909375394866709,0.14473088272826307
0.001,0.002,6,0.2576372406400735,0.18943684605991576,2.802807239424123,566.5922211163005,0.24388013139832765,1.9165203803206152,0.02803186818399504,0.00175,0.004,0.004366062299143245,6.420400411944591,0.15575352561182756
0.001,0.002,7,0.34940681209337926,0.2779981709534693,2.2494532691423097,566.4190585533869,0.31537532308720984,2.2215474215710356,0.03329673004462739,0.00175,0.004,0.004366062299143245,7.626260864660869,0.1311258581035267
0.001,0.002,8,0.30513186565482003,0.20383499782825207,2.755912312882073,556.0529716733038,0.25061864909366705,1.9476660177120437,0.03036523933458543,0.00175,0.004,0.004366062299143245,6.954834185610228,0.14378488017284893
0.001,0.002,9,0.26921623460055927,0.20113456756275094,2.7335731901097056,559.3251454916484,0.2537901554023847,1.9654456492074126,0.030952755593715336,0.00175,0.004,0.004366062299143245,7.089398518154267,0.14105569004750365
0.001,0.002,10,0.23278195488721803,0.18412537871841644,2.8931178445896144,556.4285714285714,0.24682411548565142,1.9396093131278265,0.0325452066591039,0.00175,0.004,0.004366062299143245,7.454132449161401,0.13415377400659165
0.001,0.002,11,0.35414767547857795,0.2653430870501069,2.3605835263724075,562.1668185961714,0.27314206075971015,2.0357453516197177,0.030644473890769314,0.00175,0.004,0.004366062299143245,7.018789882311733,0.1424747024440966
0.001,0.002,12,0.293319177978312,0.22313499383724816,2.600858683475392,561.1880640024266,0.24102048407075927,1.9251866436831668,0.031261431580908536,0.00175,0.004,0.004366062299143245,7.160097460598073,0.13966290340361812
0.001,0.002,13,0.27929642884337164,0.20990085669511335,2.7020742398938413,563.4914337927358,0.245894318446517,1.9329858031643052,0.032120913133090234,0.00175,0.004,0.004366062299143245,7.356952542659169,0.1359258462252565
0.001,0.002,14,0.2916086081436755,0.21814097701101165,2.6724716448635717,572.8532280538783,0.2620618637010921,2.0186414041077128,0.03223242949558589,0.00175,0.004,0.004366062299143245,7.382494176024671,0.13545557587401721
0.001,0.002,15,0.3320619250617007,0.24947240223205577,2.4425704876472234,553.4792461296836,0.29722789066727273,2.1405802282292905,0.03279155011956731,0.00175,0.004,0.004366062299143245,7.510554791213587,0.13314595629737971
0.001,0.002,16,0.2675735238239988,0.20185422327918207,2.818813426976625,562.3800440762976,0.2729791676392779,2.0481906847404443,0.031734599165973224,0.00175,0.004,0.004366062299143245,7.268471449021815,0.13758050877871703
0.001,0.002,17,0.2664616769161542,0.20691729190027333,2.727168344264882,555.0122993850307,0.2250880642386619,1.850281921679238,0.02995851097743863,0.00175,0.004,0.004366062299143245,6.861677393682038,0.14573695943804651
0.001,0.002,18,0.27863260820131885,0.2126505451437079,2.7209309291150827,560.9332979610399,0.24658812367124483,1.953204431528186,0.030773388874171352,0.00175,0.004,0.004366062299143245,7.048316484217376,0.1418778515747987
0.001,0.002,19,0.3103241745901026,0.23912106044552786,2.629315281205451,554.0583214793741,0.24155390964006074,1.9237007260984782,0.03423016071316478,0.00175,0.004,0.004366062299143245,7.840053203061665,0.12755015483944473
0.001,0.002,20,0.28375131401111275,0.21680904643649113,2.642042943107001,555.6778795614957,0.27048629356431775,2.0175286469899474,0.03077409937635448,0.00175,0.004,0.004366062299143245,7.048479217164011,0.14187457594609393
0.001,0.002,21,0.25971448202152836,0.1900805889450882,2.898519759798658,564.9514466753187,0.26493469448178075,2.013137179985283,0.031229451670907554,0.00175,0.004,0.004366062299143245,7.152772803318845,0.13980592247191267
0.001,0.002,22,0.29400706820061656,0.21139697694446835,2.703196151638222,556.4703361154974,0.2458421911287587,1.9389057302491224,0.0293564524571752,0.00175,0.004,0.004366062299143245,6.7237823113371125,0.1487258143848409
0.001,0.002,23,0.32305609866145285,0.24978852814023797,2.397825979992469,556.512107083772,0.3037370477395598,2.162463191531545,0.032127502855182496,0.00175,0.004,0.004366062299143245,7.358461848216617,0.13589796626347367
0.001,0.002,24,0.29445520942018183,0.2216863209088446,2.637327231209191,551.5440453122671,0.24283235188340768,1.9298242473992238,0.0321019758892263,0.00175,0.004,0.004366062299143245,7.352615168941975,0.13600603010260603
0.001,0.002,25,0.28145186096585667,0.2108836269257245,2.6977101299583395,569.0713626576438,0.23291600498487242,1.8670196957155476,0.02912786850615159,0.00175,0.004,0.004366062299143245,6.671427595494312,0.149892955546032
0.001,0.002,26,0.316458622283865,0.24389232825361662,2.512839765602919,570.2094313453537,0.2691691370855551,2.034188621920847,0.030600383191629867,0.00175,0.004,0.004366062299143245,7.008691377957341,0.14267998775706495
0.001,0.002,27,0.2581227436823105,0.1991364761853247,2.8175022844468756,556.5956678700361,0.27329089780687355,2.0373472350903987,0.030122521608951805,0.00175,0.004,0.004366062299143245,6.899242279447722,0.14494345313526938
0.001,0.002,28,0.27445277820296954,0.21586357801119557,2.6703508313668576,566.3757844787999,0.2710824960086029,2.031708539645709,0.03053630057881154,0.00175,0.004,0.004366062299143245,6.994013939014039,0.14297941192564625
0.001,0.002,29,0.3635264788093979,0.2940675747490148,2.2657251509729357,559.0720707108861,0.2872326780343428,2.0897164158625126,0.029556848536733894,0.00175,0.004,0.004366062299143245,6.769680895880448,0.14771745011031903
0.001,0.008,0,0.14565250494898735,0.10062017613869187,3.7217655142314228,563.4486066697121,0.2872775792493485,1.9715641278947964,0.02964617941291231,0.00175,0.016,0.016095418602819874,1.8419017326904676,0.5429171286674991
0.001,0.008,1,0.16948768324013905,0.11531830873280582,3.605685680004433,559.1985794166541,0.27163918677251786,1.9126609437758806,0.031142317662656266,0.00175,0.016,0.016095418602819874,1.9348560252543052,0.5168343209767075
0.001,0.008,2,0.17404219666387385,0.12266624588087818,3.4636437105178923,563.6628075253257,0.2914371640654281,1.985036102618131,0.03138084459369045,0.00175,0.016,0.016095418602819874,1.9496755796206884,0.5129058446711177
0.001,0.008,3,0.12166895081467946,0.08935458199231365,3.8353346988709682,563.4486066697121,0.2540608224226162,1.8627967391668876,0.03072812318258479,0.00175,0.016,0.016095418602819874,1.909122337284307,0.5238009007963745
0.001,0.008,4,0.14231267627105726,0.10323270966891618,3.6036316457772686,564.0916990624286,0.2848867536522448,1.970463345438463,0.027929674766904413,0.00175,0.016,0.016095418602819874,1.7352561903553854,0.5762837819326248
0.001,0.008,5,0.1409436375950034,0.10098895856029728,3.7098779200835668,556.8883286929039,0.29426592905656435,1.9949313150533126,0.03147636243241621,0.00175,0.016,0.016095418602819874,1.9556100533416156,0.5113493859838094
0.001,0.008,6,0.14963833634719712,0.10434137693969961,3.6962582437823244,557.6003616636528,0.28272916594869457,1.957887486342901,0.029682836881152315,0.00175,0.016,0.016095418602819874,1.8441792421572658,0.5422466412918897
0.001,0.008,7,0.15917872566103491,0.11671648915890755,3.5756832423232696,560.6787635426926,0.2472743703983724,1.8328650764276362,0.032636384995586916,0.00175,0.016,0.016095418602819874,2.027681652831888,0.4931740633956945
0.001,0.008,8,0.18635955728387676,0.12382063671350049,3.593527724096296,553.4379300029914,0.3133522681891918,2.0489478720680516,0.03131249431919036,0.00175,0.016,0.016095418602819874,1.945429012557927,0.514025437857103
0.001,0.008,9,0.15225678560536748,0.09721013001664751,3.7374683569728733,564.220494053065,0.2663809011282865,1.898486376374057,0.027288914943307013,0.00175,0.016,0.016095418602819874,1.6954461152396538,0.5898152651455092
0.001,0.008,10,0.13021463119709795,0.09864574761825963,3.674973593044576,559.2829504232164,0.2889611503924243,1.9744321494607884,0.03251498092472547,0.00175,0.016,0.016095418602819874,2.0201388809501934,0.495015471178714
0.001,0.008,11,0.14641648723469702,0.09874191478744128,3.699441476874978,569.0713626576438,0.28779889486031607,1.9707349250753259,0.029816051627238768,0.00175,0.016,0.016095418602819874,1.8524558051578153,0.5398239446337602
0.001,0.008,12,0.14072013831466587,0.09647113329488421,3.7067138303573812,556.3033150417199,0.28563405634486116,1.954416657544264,0.030572724219911817,0.00175,0.016,0.016095418602819874,1.899467480426732,0.5264633431762366
0.001,0.008,13,0.17108019150209455,0.1151115337426461,3.5925909725459144,553.6032315978456,0.299350245797541,2.0098479859487064,0.033541485894350034,0.00175,0.016,0.016095418602819874,2.083915101684504,0.4798659979917914
0.001,0.008,14,0.1359602947811701,0.09703167648080435,3.6769737277462564,556.512107083772,0.2594519150443375,1.8774030774176924,0.03166557126813032,0.00175,0.016,0.016095418602819874,1.9673655000549408,0.5082939595982922
0.001,0.008,15,0.14141108928841215,0.10122457338436419,3.744235865466996,559.0299138842726,0.26917540840804577,1.9090404319753949,0.030302984990109163,0.00175,0.016,0.016095418602819874,1.8827087221453291,0.5311496081350859
0.001,0.008,16,0.14871717248164687,0.10629121929732314,3.7004697273012317,560.0857488836751,0.2789506269618869,1.9404527722578022,0.033627901467287745,0.00175,0.016,0.016095418602819874,2.089284056358511,0.4786328584457473
0.001,0.008,17,0.13608574232017512,0.09782316531918389,3.7456831961908597,558.5666088006642,0.2419134196243249,1.8103931212899727,0.030803055976134506,0.00175,0.016,0.016095418602819874,1.9137778728375472,0.522526680966013
0.001,0.008,18,0.1562452572469267,0.10083045993748892,3.707195320208429,561.57064804978,0.28336196939926594,1.9532680795412265,0.03263027343613954,0.00175,0.016,0.016095418602819874,2.0273019448169434,0.4932664335259125
0.001,0.008,19,0.2071694953953878,0.13357779883812976,3.5589740662582923,563.2345688408554,0.2945220716355834,1.9921629309104714,0.030659942310190716,0.00175,0.016,0.016095418602819874,1.9048862950864276,0.5249657171556418
0.001,0.008,20,0.18794217163949553,0.14164818502343798,3.1101342003822894,569.0713626576438,0.35437917496892624,2.1850914882836268,0.02960822817697481,0.00175,0.016,0.016095418602819874,1.8395438421084325,0.5436130290071416
0.001,0.008,21,0.16625916870415647,0.10793705501219925,3.6384086195807366,565.4254278728606,0.2951884086651262,2.0089326252730446,0.02951489393128353,0.00175,0.016,0.016095418602819874,1.8337450338888732,0.545332083533594
0.001,0.008,22,0.15639521596709072,0.11167991858778492,3.553287012473633,563.7485335567914,0.3465377047250513,2.1812885697552886,0.03200334571525676,0.00175,0.016,0.016095418602819874,1.9883512510603396,0.5029292482737767
0.001,0.008,23,0.13441970774998088,0.0972107182159762,3.7253824602288534,566.1595134266697,0.29013021374703385,1.9859767239322772,0.029711191870399722,0.00175,0.016,0.016095418602819874,1.8459409229154438,0.541729146142239
0.001,0.008,24,0.1407301035447056,0.093239458276499,3.777463577946763,559.3251454916484,0.2809018384141382,1.9571258537396243,0.02695743300203363,0.00175,0.016,0.016095418602819874,1.6748513143554253,0.5970679256294789
0.001,0.008,25,0.15469944536051566,0.10513516638241933,3.664702368119636,554.6801079298456,0.3256390714086592,2.100052348464141,0.03363555152725351,0.00175,0.016,0.016095418602819874,2.089759350611773,0.47852399832892334
0.001,0.008,26,0.15428012637279975,0.11014492675511105,3.541471960624429,556.6792537987062,0.29743100577616133,2.0003799358346814,0.03019328187657336,0.00175,0.016,0.016095418602819874,1.8758929246663756,0.5330794667706572
0.001,0.008,27,0.12031618150034203,0.09259389438539381,3.7926874095332694,562.4653796458159,0.2793041112017818,1.959073205139806,0.03174112258224192,0.00175,0.016,0.016095418602819874,1.9720594639695148,0.5070841007943656
0.001,0.008,28,0.1461382571492907,0.10358530313697491,3.691194379794437,555.469714028372,0.2848990671336651,1.9639118114199023,0.030990682785067617,0.00175,0.016,0.016095418602819874,1.9254350290484605,0.5193631490615368
0.001,0.008,29,0.19948343968398663,0.12589718068424505,3.435070573007733,562.1668185961714,0.2923924932256341,1.9848816151603286,0.03050081572720951,0.00175,0.016,0.016095418602819874,1.8949998431147264,0.52770452917629
0.001,0.03,0,0.07879017013232514,0.06120632153305682,4.171334810601893,559.578449905482,0.36546529410406947,1.8888650500527286,0.03173718888291534,0.00175,0.06,0.06002551540803294,0.5287283027422051,1.8913305658380377
0.001,0.03,1,0.10781609195402299,0.06434523949217001,4.158766216296642,567.0689655172414,0.37530609892564826,1.9083861721228415,0.03497917398563036,0.00175,0.06,0.06002551540803294,0.5827384196179556,1.7160358169890393
0.001,0.03,2,0.10337282124801932,0.06925979582436903,4.077126950449208,558.398324907568,0.36087147681973875,1.8763813708905004,0.030024677656093218,0.00175,0.06,0.06002551540803294,0.5001985814198465,1.9992059896720105
0.001,0.03,3,0.09758688723630293,0.06484190162240971,4.1191737659475605,561.57064804978,0.3548708137241192,1.8563286088060909,0.031027651349653344,0.00175,0.06,0.06002551540803294,0.5169077039778497,1.9345813426739944
0.001,0.03,4,0.09702408344838165,0.060470563311855165,4.182131124235949,567.5899677864703,0.3661336785007734,1.8953848193871332,0.03143628879484199,0.00175,0.06,0.06002551540803294,0.5237154330312508,1.9094338965953837
0.001,0.03,5,0.09891024670803693,0.06284628155931002,4.157670368296869,560.0434387770547,0.3665439377655275,1.8883824687276278,0.03196272786856174,0.00175,0.06,0.06002551540803294,0.532485687982686,1.8779847469487583
0.001,0.03,6,0.08654656956688386,0.0651482981652473,4.136041442057839,567.2859333077807,0.3385060486907605,1.8272585338863796,0.031808116829509424,0.00175,0.06,0.06002551540803294,0.5299099326892691,1.8871131456718406
0.001,0.03,7,0.09385407205570694,0.06281240978371325,4.172852180334859,560.1280653950954,0.3735567267576698,1.9007248119541438,0.03129793746475812,0.00175,0.06,0.06002551540803294,0.5214105576937647,1.9178744757740809
0.001,0.03,8,0.09332927664105879,0.0670328202042876,4.119237117739397,562.8924469460713,0.3764963601715863,1.9114500685899363,0.03094627075981373,0.00175,0.06,0.06002551540803294,0.5155519373628291,1.9396687850990109
0.001,0.03,9,0.09237038714059316,0.06437769909488503,4.1348602582271985,558.4824541544034,0.3762878791021649,1.9084159042796132,0.031741921971160277,0.00175,0.06,0.06002551540803294,0.5288071540142477,1.891048546542653
0.001,0.03,10,0.09340617649290538,0.06062360826203532,4.149967372031504,561.5281129068974,0.34250168240396306,1.8339334400450054,0.03156678121962412,0.00175,0.06,0.06002551540803294,0.5258893822909129,1.9015405780655545
0.001,0.03,11,0.10180736673530084,0.06506723780367892,4.139095458033084,564.3493479752917,0.33549972460605204,1.812084599033557,0.03202797615722803,0.00175,0.06,0.06002551540803294,0.5335726972023945,1.8741588639058129
0.001,0.03,12,0.10770269256731418,0.06734913041646698,4.101229002492991,555.0538513462836,0.371164735610364,1.8907361147288115,0.034197474843194915,0.00175,0.06,0.06002551540803294,0.5697156386035533,1.7552616292070362
0.001,0.03,13,0.10562362072901606,0.0656903607800523,4.11978904317335,563.1489993151206,0.373326789267594,1.9072703428185436,0.0325589877829136,0.00175,0.06,0.06002551540803294,0.5424191289585558,1.8435927986536886
0.001,0.03,14,0.08171028606208156,0.05941600887127072,4.1839816002219825,563.0206938527084,0.36124145830399357,1.8713624429561264,0.029845050331418203,0.00175,0.06,0.06002551540803294,0.49720606526310934,2.0112385384334046
0.001,0.03,15,0.11688113911520596,0.06662030136175046,4.109709203018507,563.4914337927358,0.37538357282755896,1.9080611512716987,0.03216673233472441,0.00175,0.06,0.06002551540803294,0.5358843171285737,1.8660743896337462
0.001,0.03,16,0.08585395661472656,0.06382628224041478,4.142123116987661,565.2529789184234,0.3706604629987851,1.8960509731166768,0.0316418860152146,0.00175,0.06,0.06002551540803294,0.5271405967966101,1.8970271044896132
0.001,0.03,17,0.0794636769941671,0.05822900965432856,4.192890890249101,560.5939701537762,0.3507906472950708,1.850636192356896,0.03014548428077888,0.00175,0.06,0.06002551540803294,0.5022111692979258,1.9911942647511531
0.001,0.03,18,0.08788343558282209,0.059065723843175516,4.188673685165121,567.5030674846626,0.4000528552569449,1.9769275574698617,0.029140784329616823,0.00175,0.06,0.06002551540803294,0.485473288009736,2.0598455665802673
0.001,0.03,19,0.10318058486584263,0.0636437313155393,4.1667686890116835,557.7681640036177,0.37284030255977996,1.9013053539889764,0.03133592915326787,0.00175,0.06,0.06002551540803294,0.5220434833463224,1.915549244269758
0.001,0.03,20,0.11328828828828828,0.06386183844416998,4.191818975723187,555.5945945945946,0.38919306063326076,1.9404576825021642,0.03282680192512044,0.00175,0.06,0.06002551540803294,0.5468808006391125,1.8285520333340455
0.001,0.03,21,0.0865458454922439,0.06774347614076848,4.127878436594326,568.2861311626478,0.39225701650138944,1.9546676829844132,0.03194583187956858,0.00175,0.06,0.06002551540803294,0.5322042078674665,1.878978003588103
0.001,0.03,22,0.07626731618206728,0.058032952196130486,4.20415862160866,563.2773633734206,0.4042875758023001,1.973175760012976,0.03170330402154015,0.00175,0.06,0.06002551540803294,0.5281637951133268,1.893352042022177
0.001,0.03,23,0.11707429272406655,0.06647753142434254,4.149223668413558,567.3727670014567,0.4141112743818667,2.010882620908232,0.03244677021314139,0.00175,0.06,0.06002551540803294,0.5405496311456776,1.8499688879271494
0.001,0.03,24,0.08182503770739065,0.06421009781730921,4.105076788611087,558.10407239819,0.3696556835784577,1.8959885826422145,0.029885734287084097,0.00175,0.06,0.06002551540803294,0.49788384296129884,2.008500605386649
0.001,0.03,25,0.07906834201654919,0.0610063781463552,4.15541312513944,566.9822249463683,0.3498650152469054,1.8425074091439084,0.030400985886146273,0.00175,0.06,0.06002551540803294,0.5064677192605638,1.9744595005185857
0.001,0.03,26,0.0999314494630208,0.06211128429592975,4.164208735004727,563.6628075253257,0.36170142370974645,1.874385200499753,0.030247352949350586,0.00175,0.06,0.06002551540803294,0.5039082587419602,1.9844882131850052
0.001,0.03,27,0.07129812813879166,0.05793340809427495,4.192974998197362,563.1062243189773,0.37150744468090124,1.9066405969048668,0.02930198168687041,0.00175,0.06,0.06002551540803294,0.48815876861174035,2.0485138530725755
0.001,0.03,28,0.10711271388015038,0.06343747622515428,4.142372303597474,567.8073352259648,0.36577257022145204,1.8941853639738635,0.031979435297428895,0.00175,0.06,0.06002551540803294,0.5327640267650119,1.8770036071543426
0.001,0.03,29,0.10092373463623178,0.07617000962196817,3.9429894678810267,564.9514466753187,0.39068501885049045,1.947905998700541,0.031213391039048105,0.00175,0.06,0.06002551540803294,0.5200020495762534,1.9230693433129624
0.001,0.1,0,0.05141657922350472,0.05149837207325993,4.292902080257031,554.6801079298456,0.6753704529837705,1.8876759496205149,0.029051607169716265,0.00175,0.2,0.20000765610346022,0.1452524755086796,6.884564249235427
0.001,0.1,1,0.08032036613272311,0.05198848752701605,4.29474519585114,564.4782608695652,0.6457073702476919,1.8402798128777342,0.03151811910281797,0.00175,0.2,0.20000765610346022,0.15758456309549587,6.345799235385781
0.001,0.1,2,0.052643470402169004,0.05162105945863343,4.295720038613079,557.3488477180298,0.6363933196407743,1.8327952657451143,0.031162736731084287,0.00175,0.2,0.20000765610346022,0.15580771925532882,6.418167243442264
0.001,0.1,3,0.056291140198229554,0.05102855962935935,4.303443909489761,559.9165468714534,0.6832621460198425,1.8950314224699405,0.030254651275380837,0.00175,0.2,0.20000765610346022,0.1512674657800633,6.610806856868741
0.001,0.1,4,0.056791613243834374,0.051421386816891616,4.297501139777387,558.1460894486763,0.6384719781635795,1.838152653420606,0.031413629633937144,0.00175,0.2,0.20000765610346022,0.1570621357498808,6.366906926520378
0.001,0.1,5,0.05282094465283625,0.05114602607642789,4.300178551425525,566.5056265788869,0.6592655546264723,1.8639578408899569,0.02920352286310408,0.00175,0.2,0.20000765610346022,0.14601202489967507,6.848750989427758
0.001,0.1,6,0.06612952265126178,0.052168909954020216,4.293626102367841,562.508057160231,0.6319860704243183,1.8254350140719464,0.03362734749589056,0.00175,0.2,0.20000765610346022,0.16813030136454257,5.947767843654699
0.001,0.1,7,0.05794364281936995,0.05137836980404258,4.298081106272642,559.0720707108861,0.6475042904785369,1.8502927537584697,0.032006725595438046,0.00175,0.2,0.20000765610346022,0.1600275020416297,6.2489258861258685
0.001,0.1,8,0.06844538770560145,0.05177619573011053,4.296536497413551,560.9332979610399,0.6373451919353101,1.8324698967291804,0.030877287978133057,0.00175,0.2,0.20000765610346022,0.1543805301241109,6.477500752174328
0.001,0.1,9,0.0851063829787234,0.05184617385314748,4.3018456945542685,562.3373860182371,0.6987701129110064,1.9150893701319318,0.03290493920056614,0.00175,0.2,0.20000765610346022,0.16451839815344385,6.078347535740744
0.001,0.1,10,0.05005749329244921,0.05147594412011482,4.293040976825271,567.2859333077807,0.6375988092331681,1.8324561970488338,0.03158151819034375,0.00175,0.2,0.20000765610346022,0.15790154639883996,6.333060206225736
0.001,0.1,11,0.049810749432248294,0.051224224645378076,4.299434927619423,560.2127176381529,0.6328019277134445,1.825266571290015,0.027645083559934724,0.00175,0.2,0.20000765610346022,0.1382201266617236,7.234836374064209
0.001,0.1,12,0.057868790291998484,0.052067931324623236,4.283110067525208,561.2730375426621,0.6337753527623136,1.8346649193060074,0.0337493074986843,0.00175,0.2,0.20000765610346022,0.16874007803594487,5.9262743720373345
0.001,0.1,13,0.09507228824464461,0.05217632800925647,4.301997146645363,560.1703883127697,0.6639967000519391,1.8727352351072415,0.030493511648861563,0.00175,0.2,0.20000765610346022,0.1524617219307237,6.559023388535419
