p_s,width,attack,rep,deanon_top1,mean_true_posterior,posterior_entropy,bandwidth_overhead,latency,latency_overhead,sigma_d,sigma_Z,sigma_eps,sigma_noise,eta,inv_eta
0.2,1,mixnet_attribution,3,0.05727005206368369,0.050258323522329645,4.3466898100829345,587.2048592771448,1.8941272635711357,11.703080507343424,0.0321156422953384,0.875,0.0,0.875,0.03670359119467246,27.245290377611617
0.2,1,mixnet_attribution,4,0.054786181707502664,0.05015436891790474,4.347583086960228,592.4147009587582,1.8401098050526343,11.49921459142416,0.04341268621483079,0.875,0.0,0.875,0.04961449853123519,20.1553987161725
0.2,1,mixnet_attribution,5,0.05437245129134572,0.05001400844855352,4.351393820509844,587.8818909530282,1.813540648581693,11.42930128968481,0.024203255976595516,0.875,0.0,0.875,0.027660863973252018,36.152160719455374
0.2,1,mixnet_attribution,6,0.04816531185899871,0.05002183863230981,4.3509689906607045,591.4436678568716,1.8662231965281535,11.876266050380933,0.029172764830735276,0.875,0.0,0.875,0.03334030266369746,29.993728913830424
0.2,1,mixnet_attribution,7,0.055260933056644375,0.05007283643103334,4.350833190097619,598.4043501652448,1.8105712071119342,11.149978509406848,0.02961061935938649,0.875,0.0,0.875,0.03384070783929884,29.550209314437296
0.2,1,mixnet_attribution,8,0.05676025260594993,0.05009265102676851,4.351346209317017,592.6210149889675,1.926563096465543,11.769215442532804,0.02455537452441156,0.875,0.0,0.875,0.02806328517075607,35.63374686588977
0.2,1,mixnet_attribution,9,0.05902332251490679,0.05016374018615974,4.349133933409683,587.691750320779,1.865610889828531,11.950897191587298,0.028310351711544904,0.875,0.0,0.875,0.032354687670337036,30.907422447993707
0.2,1,mixnet_attribution,10,0.050848730659456214,0.0500241413314,4.3512546592599035,584.8688598467778,1.8726656057988293,11.884073002118784,0.028935135977648244,0.875,0.0,0.875,0.03306872683159799,30.24005142660875
0.2,1,mixnet_attribution,11,0.050566496844346435,0.049900131676048405,4.355149764869693,591.8504296251235,1.8335887654684484,11.310394536999162,0.026760086230519616,0.875,0.0,0.875,0.030582955692022417,32.69795143642217
0.2,1,mixnet_attribution,12,0.06318475161338737,0.05002750375553074,4.351453287108533,584.3815098304067,2.0150435320974793,12.782698795048521,0.032715663020469764,0.875,0.0,0.875,0.03738932916625116,26.745598872702775
0.2,1,mixnet_attribution,13,0.05391104294478528,0.05012273712796094,4.3488694129703065,596.8289110429448,1.9885189221822657,12.418038268701151,0.02261736881650784,0.875,0.0,0.875,0.025848421504580388,38.6870819103131
0.2,1,mixnet_attribution,14,0.05287702143663031,0.050121080274461105,4.35050956971814,585.5249341857841,1.8157284660555888,10.934117708647616,0.038971849495142125,0.875,0.0,0.875,0.04453925656587671,22.45210353973756
0.2,1,mixnet_attribution,15,0.05827894976475945,0.05009501469481903,4.3506974328974035,590.45871907725,1.8034244226873852,11.78375980999353,0.028452586858644404,0.875,0.0,0.875,0.032517242124165034,30.75291552037418
0.2,1,mixnet_attribution,16,0.06110608800482218,0.05013148307988816,4.349256833938919,586.7269439421339,1.8583183269947767,11.66670080242376,0.029371279835424893,0.875,0.0,0.875,0.03356717695477131,29.79100689186369
0.2,1,mixnet_attribution,17,0.05591547123245411,0.04983503851576632,4.355938418848709,600.6925805954033,1.8436490460298955,11.736881944450984,0.02759788554038628,0.875,0.0,0.875,0.03154044061758432,31.705327522992288
0.2,1,mixnet_attribution,18,0.0502358313992663,0.05003568903953426,4.3499496946867815,583.2427191734671,1.8388209514087066,11.63489379632671,0.024254222675769762,0.875,0.0,0.875,0.027719111629451156,36.076192244830615
0.2,1,mixnet_attribution,19,0.060081544734210325,0.05012274408820176,4.349720439108277,598.8228325255789,2.0185649218037724,12.15803020579303,0.03465060776219551,0.875,0.0,0.875,0.039600694585366296,25.252082330129923
0.2,1,mixnet_attribution,20,0.047432001778700064,0.0501393568168844,4.348023323645297,577.0767064403765,1.8426064418454189,11.403882236943563,0.024867688736226218,0.875,0.0,0.875,0.02842021569854425,35.18622133649824
0.2,1,mixnet_attribution,21,0.04939676758479399,0.05021106326022666,4.3460529308375095,590.9971166249336,1.8598285290354397,11.775237600603656,0.029342657399594695,0.875,0.0,0.875,0.033534465599536795,29.820066672355523
0.2,1,mixnet_attribution,22,0.051390748177896774,0.0501207831368805,4.348930160833086,578.9116465863453,1.8586252505483571,11.598982805541363,0.0308276827277797,0.875,0.0,0.875,0.0352316374031768,28.383580035080374
0.2,1,mixnet_attribution,23,0.05155102652480144,0.0500719235763108,4.350016362915089,583.6089465008242,1.8373751437757164,10.997066556783203,0.0290652559790187,0.875,0.0,0.875,0.0332174354045928,30.104672074164256
0.2,1,mixnet_attribution,24,0.05524100994644223,0.050232238713651865,4.346897759561892,596.0408569242541,1.8203225961187854,11.007960868787512,0.03155311788835833,0.875,0.0,0.875,0.036060706158123804,27.731015460847225
0.2,1,mixnet_attribution,25,0.06423545433910872,0.050079707139547236,4.3513674771693625,589.0410077929939,1.9056924731121399,11.56288211176287,0.034676430768470545,0.875,0.0,0.875,0.03963020659253776,25.23327749162672
0.2,1,mixnet_attribution,26,0.04681404421326398,0.04995640949174354,4.35238398651224,595.7683775720951,1.8774388935125899,11.524947610379927,0.03260967933031058,0.875,0.0,0.875,0.037268204948926374,26.8325238999419
0.2,1,mixnet_attribution,27,0.050923123486682806,0.049952204044392844,4.354077145478503,588.9270581113801,1.95011110973428,12.240514878093526,0.027119112256042834,0.875,0.0,0.875,0.03099327114976324,32.26506796161912
0.2,1,mixnet_attribution,28,0.04953560371517028,0.05006792253383747,4.351741169210111,588.2561353167712,1.9241900017368607,12.042400684726905,0.03012667711932585,0.875,0.0,0.875,0.0344304881363724,29.04402621418542
0.2,1,mixnet_attribution,29,0.0715690724769254,0.05023911588470688,4.34872900834101,589.3442275684672,1.870986489666393,11.68496607481267,0.03551334346817719,0.875,0.0,0.875,0.04058667824934536,24.638626345730312
0.2,1,mixnet_attribution_oracle,0,0.04832142582776369,0.05008275895803898,4.350568049507985,598.3895674886687,1.8771596740116365,11.384813881705254,0.03242387759696196,0.875,0.0,0.875,0.037055860110813674,26.986284949520822
0.2,1,mixnet_attribution_oracle,1,0.05580357142857143,0.05006890315214051,4.35122388976042,599.0696582512315,1.8164792335301172,11.258770631826554,0.03215649630453289,0.875,0.0,0.875,0.03675028149089473,27.210675930407785
0.2,1,mixnet_attribution_oracle,2,0.047469805840085616,0.05011378997296002,4.349627842071918,594.8431432502675,1.8746175979322288,11.668772424358815,0.029998998839185456,0.875,0.0,0.875,0.03428457010192624,29.167640049942356
0.2,1,mixnet_attribution_oracle,3,0.05383397421397874,0.05008211392464,4.351491401013435,587.2329035663123,1.886212661222089,11.750936069409155,0.03214906196725526,0.875,0.0,0.875,0.036741785105434584,27.216968286390827
0.2,1,mixnet_attribution_oracle,4,0.06927122464312548,0.05014272389652036,4.351000870125868,584.7818933132983,1.8831482384121045,12.320782700891767,0.03222523604421999,0.875,0.0,0.875,0.03682884119339428,27.15263276269911
0.2,1,mixnet_attribution_oracle,5,0.06216871119188248,0.0501531756640357,4.349215564844771,589.3954263213691,1.833045066188788,11.863807114254733,0.028862109165129168,0.875,0.0,0.875,0.032985267617290474,30.316564704050244
0.2,1,mixnet_attribution_oracle,6,0.0534502478078536,0.0501483973419939,4.349265406529905,593.7395348837209,1.8320279634208418,11.202259508273242,0.03241673799798497,0.875,0.0,0.875,0.03704770056912569,26.99222852263513
0.2,1,mixnet_attribution_oracle,7,0.05649500384319754,0.049848636027956195,4.35771178845712,598.4599538816295,1.8731931392394472,11.795336601439969,0.029583486602957346,0.875,0.0,0.875,0.03380969897480839,29.57731155030691
0.2,1,mixnet_attribution_oracle,8,0.05538671934356481,0.050086579172586104,4.350895950643211,591.7587752621182,1.9365864283463452,11.239797667884355,0.03466706822247799,0.875,0.0,0.875,0.03961950653997485,25.24009225079649
0.2,1,mixnet_attribution_oracle,9,0.049868766404199474,0.050183894083579005,4.3475092085859135,583.8817397825272,1.8223151967104059,10.794811863166828,0.03290617145915925,0.875,0.0,0.875,0.037607053096182,26.590756724342317
0.2,1,mixnet_attribution_oracle,10,0.04800059907143927,0.05000716767299989,4.351369884231709,583.0941290998952,1.8886970644525718,11.25645271698808,0.03320459735724055,0.875,0.0,0.875,0.03794811126541777,26.351772635158866
0.2,1,mixnet_attribution_oracle,11,0.045973534971644615,0.050039218522619694,4.351807896085349,588.7376937618147,1.9429176453850232,12.341883323472317,0.028198680533841846,0.875,0.0,0.875,0.032227063467247824,31.029820666605076
0.2,1,mixnet_attribution_oracle,12,0.054197901049475264,0.049998332928999724,4.351712113647523,583.8630434782609,1.8697663126513362,11.840749052791843,0.024751670834917017,0.875,0.0,0.875,0.028287623811333734,35.351148851157284
0.2,1,mixnet_attribution_oracle,13,0.04926784624771202,0.050019406931111794,4.353515455023711,593.9087095790115,1.913648353307508,12.3610056293146,0.03259325192512482,0.875,0.0,0.875,0.037249430771571224,26.84604782640599
0.2,1,mixnet_attribution_oracle,14,0.0515625,0.0501727488817677,4.347816790977319,579.1082589285714,1.9401488120493013,11.359069310656327,0.026398628828321995,0.875,0.0,0.875,0.03016986151808228,33.145660923920744
0.2,1,mixnet_attribution_oracle,15,0.05210006885471655,0.05008856669302517,4.349983273902271,595.6323158136332,1.8807713128626347,12.126332719019421,0.031041240288616996,0.875,0.0,0.875,0.03547570318699085,28.188306648328986
0.2,1,mixnet_attribution_oracle,16,0.05459488031412822,0.04987606173414375,4.355695236497107,588.043796722797,1.8267480759241153,11.55232466694706,0.030529932918339435,0.875,0.0,0.875,0.03489135190667364,28.660397071307827
0.2,1,mixnet_attribution_oracle,17,0.047619047619047616,0.04998801968398578,4.352863273774501,600.5508219495254,1.9484620693256147,11.44066807901231,0.0346036445701976,0.875,0.0,0.875,0.03954702236594011,25.286353818163825
0.2,1,mixnet_attribution_oracle,18,0.045402518122853876,0.04989616241209009,4.354703250707169,594.1769553605494,1.8959159228252247,11.7526130422759,0.03115434705049032,0.875,0.0,0.875,0.035604968057703225,28.085968182287065
0.2,1,mixnet_attribution_oracle,19,0.05256054584989128,0.04995309004383411,4.353595100758894,583.7029316937842,1.8258942504471634,11.252338226541116,0.03039136575060285,0.875,0.0,0.875,0.034732989429260404,28.791072016322374
0.2,1,mixnet_attribution_oracle,20,0.05648912228057014,0.050067305947501306,4.349845005706561,584.0046511627907,1.9782792292244267,12.80396572194215,0.024640784935192946,0.875,0.0,0.875,0.028160897068791938,35.5102324175676
0.2,1,mixnet_attribution_oracle,21,0.048097684461320823,0.05017973126825558,4.348565787208801,579.5660784751694,1.8966399070923217,11.460075572407758,0.03804360844767555,0.875,0.0,0.875,0.04347840965448634,22.999921293046064
0.2,1,mixnet_attribution_oracle,22,0.049640610961365676,0.0501525949322801,4.346534170800081,582.8572926025756,1.9438934574718587,11.861858946766729,0.029033593276447348,0.875,0.0,0.875,0.03318124945879697,30.137502846050342
0.2,1,mixnet_attribution_oracle,23,0.05078034008851619,0.050177789809641736,4.3469690250839506,604.5144032921811,1.9098174992250279,12.000918118240577,0.025909630445567673,0.875,0.0,0.875,0.02961100622350591,33.77122656528222
0.2,1,mixnet_attribution_oracle,24,0.05521007128772941,0.05011805055851014,4.349680856784122,590.4092219020173,1.8676215048471931,11.436103048210933,0.035267991768768645,0.875,0.0,0.875,0.040306276307164164,24.810031876406722
0.2,1,mixnet_attribution_oracle,25,0.04981801637852593,0.049932635920285136,4.355119812154628,590.9280406430088,1.851411145995371,12.042846613108841,0.03544822352408896,0.875,0.0,0.875,0.04051225545610167,24.68388858486493
0.2,1,mixnet_attribution_oracle,26,0.05224908200734394,0.050208077700297435,4.346720056619588,595.4789626682987,1.9304242910002358,12.54483524008077,0.031158862895259255,0.875,0.0,0.875,0.035610129023153435,28.08189769123857
0.2,1,mixnet_attribution_oracle,27,0.055706316900346754,0.050039681203500885,4.350568354940855,586.7363184079602,1.8621490757213905,11.652752699343907,0.030196919864529354,0.875,0.0,0.875,0.03451076555946212,28.97646527942123
0.2,1,mixnet_attribution_oracle,28,0.0500785986975073,0.050081268183687876,4.350731459828046,582.6826109738753,1.8567425142682623,11.794258733193628,0.03295861418150913,0.875,0.0,0.875,0.03766698763601044,26.548446338830104
0.2,1,mixnet_attribution_oracle,29,0.04564820450395618,0.05031015114887227,4.344614261223211,592.5173463177115,1.8874467335699592,11.374236675271788,0.0350557388904029,0.875,0.0,0.875,0.040063701589031886,24.960249810610783
0.2,4,mixnet_attribution,0,0.048166184751179425,0.04985247193853427,4.353968005762667,592.1470095875818,1.871865072811488,11.604846193520737,0.028042736251260997,0.875,0.0,0.875,0.03204884143001257,31.202375979293173
0.2,4,mixnet_attribution,1,0.046657119167860105,0.05022547546776822,4.347405339551966,586.8402803949649,1.8988431035540998,12.141259085014143,0.03667560389184819,0.875,0.0,0.875,0.04191497587639793,23.857821198534772
0.2,4,mixnet_attribution,2,0.046875,0.050041682720794095,4.351156480082632,596.4689031862745,1.8658406898612157,11.596148038229067,0.031071357556611053,0.875,0.0,0.875,0.035510122921841206,28.16098390312612
0.2,4,mixnet_attribution,3,0.05007207343904104,0.04995342916384302,4.354079031995164,590.9328579015249,1.8759775251382962,11.4542120369217,0.03408840403263723,0.875,0.0,0.875,0.03895817603729969,25.668552835804505
0.2,4,mixnet_attribution,4,0.04837244511733535,0.05009435414461081,4.350511811912571,589.5690386071158,1.8585433231201023,11.415138827241538,0.02645175501058989,0.875,0.0,0.875,0.030230577154959876,33.07909058017874
0.2,4,mixnet_attribution,5,0.05250211392113152,0.050067937454049465,4.350106727774469,598.7318010608041,1.8695588530681562,11.744328117501434,0.030313923709165747,0.875,0.0,0.875,0.03464448423904657,28.864623675734666
0.2,4,mixnet_attribution,6,0.05088195386702849,0.050146110741198374,4.349166481443446,587.1054575606814,1.8787645324191544,11.640331673755025,0.0336056987220924,0.875,0.0,0.875,0.038406512825248464,26.037250623352598
0.2,4,mixnet_attribution,7,0.06132542037586548,0.05026016440273098,4.346068409774211,592.4193867457963,1.8753693512699101,11.805862257651011,0.029858859309019492,0.875,0.0,0.875,0.03412441063887942,29.304535412566413
0.2,4,mixnet_attribution,8,0.04145671094823637,0.049996955976713324,4.35313033362898,594.4423576118492,1.9020709608739708,11.978574982695429,0.031634926825487075,0.875,0.0,0.875,0.036154202086270945,27.659302163931205
0.2,4,mixnet_attribution,9,0.057332115121059846,0.04992285949168961,4.356027415583234,593.1463377493528,1.8935422066715546,12.452566590807102,0.03249090298950143,0.875,0.0,0.875,0.0371324605594302,26.930615018078537
0.2,4,mixnet_attribution,10,0.05403158769742311,0.05017393834296722,4.34865807310497,588.3426282777904,1.8764052952756174,11.534523732920961,0.026568324504008922,0.875,0.0,0.875,0.030363799433153055,32.93395486297867
0.2,4,mixnet_attribution,11,0.05437011162578784,0.05000216838879034,4.353227477134523,591.0391829296074,1.8742371549014933,11.626713385478572,0.03713619755462395,0.875,0.0,0.875,0.04244136863385594,23.561916879426203
0.2,4,mixnet_attribution,12,0.05971283142140849,0.05014245322841825,4.349358853450688,591.4555192585277,1.8825583180296235,11.62124639443424,0.034516133237826103,0.875,0.0,0.875,0.0394470094146584,25.35046420092882
0.2,4,mixnet_attribution,13,0.05259984928409947,0.04991204868770965,4.354324708294647,586.8352675207234,1.864098639023723,11.181927102443735,0.027798884303705015,0.875,0.0,0.875,0.03177015348994859,31.476083372287736
0.2,4,mixnet_attribution,14,0.05089211774448543,0.050124598322220326,4.34940363502935,586.1787999698863,1.8903919596341439,12.013616508293081,0.023242007147638705,0.875,0.0,0.875,0.026562293883015665,37.64735095561213
0.2,4,mixnet_attribution,15,0.045820243659489696,0.050263231195716414,4.345788215390839,596.3283273312389,1.9034771588339936,11.868590703080574,0.03147811022464883,0.875,0.0,0.875,0.035974983113884376,27.797094353994417
0.2,4,mixnet_attribution,16,0.060109289617486336,0.050373507301909544,4.344166482655135,590.9943078324226,1.8863132429250982,11.468955220726162,0.03415146351415731,0.875,0.0,0.875,0.03903024401617978,25.62115675181163
0.2,4,mixnet_attribution,17,0.05013906637600541,0.05003631074930895,4.350790161139858,585.5227392317522,1.8661421469587367,11.519449564236217,0.02725575680412785,0.875,0.0,0.875,0.031149436347574687,32.1033096342965
0.2,4,mixnet_attribution,18,0.051634187509590306,0.05033535590877818,4.344959452858593,596.8959644007979,1.886221778782783,11.394211152127665,0.028010690240375953,0.875,0.0,0.875,0.03201221741757252,31.23807348162856
0.2,4,mixnet_attribution,19,0.04879550527206958,0.05018684491885931,4.346940034413941,599.2258138997922,1.8653329138760455,11.858874985465595,0.02485460141330816,0.875,0.0,0.875,0.028405258758066466,35.204748828983014
0.2,4,mixnet_attribution,20,0.06351030414464108,0.04996568581622904,4.354039696421712,596.6636022370336,1.8713651628931984,11.808937293542195,0.025987485892085438,0.875,0.0,0.875,0.029699983876669073,33.67005194859899
0.2,4,mixnet_attribution,21,0.056811377245508984,0.05007920099190476,4.351786112092117,582.6810628742516,1.8747234483307693,11.833165985795851,0.03504841100173574,0.875,0.0,0.875,0.04005532685912656,24.965468476064906
0.2,4,mixnet_attribution,22,0.0532867769849704,0.04996944443258783,4.354114046859764,591.2378928191893,1.8722820523835253,11.865548057007132,0.029991460083604184,0.875,0.0,0.875,0.03427595438126192,29.174971727313384
0.2,4,mixnet_attribution,23,0.055832577818071924,0.05021819371780267,4.348615925155787,588.192656391659,1.8850222772744019,11.211192852868347,0.033435452709967374,0.875,0.0,0.875,0.03821194595424843,26.169826608603255
0.2,4,mixnet_attribution,24,0.054574516669203835,0.05015976769410336,4.348176827695319,592.7624448165626,1.8913056125165895,12.024481419764028,0.02738191023463565,0.875,0.0,0.875,0.03129361169672646,31.955403859779068
0.2,4,mixnet_attribution,25,0.05352630369859867,0.05007959107748174,4.350731226339082,596.1384485795237,1.8686526185483672,11.477607187334337,0.033676289943244925,0.875,0.0,0.875,0.03848718850656563,25.9826721255414
0.2,4,mixnet_attribution,26,0.05390264213793625,0.05022057837378192,4.347209489228566,589.6986902869256,1.8566628828120884,11.604222000654895,0.03251048323539531,0.875,0.0,0.875,0.03715483798330892,26.91439538638899
0.2,4,mixnet_attribution,27,0.0588101381089695,0.04996494484965097,4.352834360703868,590.9054484747306,1.854593642958207,11.948597151500397,0.029513300450687056,0.875,0.0,0.875,0.033729486229356634,29.647649928614825
0.2,4,mixnet_attribution,28,0.0559287493395728,0.05011321879051343,4.350372520582574,587.4395048682919,1.907502952759387,11.72632167044681,0.03976097068141231,0.875,0.0,0.875,0.04544110935018549,22.006504997350333
0.2,4,mixnet_attribution,29,0.04819554057160371,0.050046510980679165,4.351836185795838,596.5763543023523,1.8828817775065545,11.501664792214624,0.033298196582018255,0.875,0.0,0.875,0.03805508180802086,26.277699389657602
0.2,4,mixnet_attribution_oracle,0,0.19128031931225054,0.19928704858168397,2.444874670199542,597.7323457169174,1.8840781752078328,11.975938722925436,0.02915171958539791,0.875,0.0,0.875,0.033316250954740466,30.015382023580088
0.2,4,mixnet_attribution_oracle,1,0.20968111952282634,0.1979565082455793,2.452170851457603,595.4376386021258,1.8626932431652676,11.774408771255656,0.0348545325263193,0.875,0.0,0.875,0.03983375145865063,25.104338993480155
0.2,4,mixnet_attribution_oracle,2,0.19837163293258256,0.1987043721429137,2.445574733564797,592.2762897580277,1.860950890899403,11.126296390306775,0.027495663641049373,0.875,0.0,0.875,0.03142361558977071,31.82319988427839
0.2,4,mixnet_attribution_oracle,3,0.21560715645222686,0.19923870709346303,2.4452364429640867,593.0736962314427,1.8700099480338395,11.401452608800673,0.0382600320834698,0.875,0.0,0.875,0.04372575095253691,22.86981877304914
0.2,4,mixnet_attribution_oracle,4,0.20924222847153606,0.20046378859018593,2.43499979119889,592.2030098046667,1.8632385772361886,12.39158216436675,0.026125940273341496,0.875,0.0,0.875,0.029858217455247422,33.491617558845775
0.2,4,mixnet_attribution_oracle,5,0.2053612341530472,0.2001287303943532,2.4356453724787555,594.3294638765847,1.8691625294159167,11.547832415070129,0.02751111145005044,0.875,0.0,0.875,0.031441270228629074,31.80533078747699
0.2,4,mixnet_attribution_oracle,6,0.20674662668665666,0.20027887006337977,2.4389126663737395,583.5258620689655,1.8829957048001233,11.757101024560843,0.029174577783534505,0.875,0.0,0.875,0.03334237460975372,29.991865057729505
0.2,4,mixnet_attribution_oracle,7,0.20686747911397257,0.19907009657430863,2.442102027710874,596.8095347589484,1.8586594047083054,11.724795059466091,0.025711867277640216,0.875,0.0,0.875,0.02938499117444596,34.030978401981926
0.2,4,mixnet_attribution_oracle,8,0.21808550889141126,0.19997864229519163,2.4396933507743777,588.9925841846386,1.8788751471147407,11.473981964462158,0.03304189590328973,0.875,0.0,0.875,0.03776216674661683,26.48153128261877
0.2,4,mixnet_attribution_oracle,9,0.2108674353756877,0.198873376691641,2.4449456953087214,586.6684000301454,1.8872683151857927,11.772307527215283,0.030757345513947258,0.875,0.0,0.875,0.03515125201593972,28.448488820441984
0.2,4,mixnet_attribution_oracle,10,0.20577479811062013,0.19643843764498023,2.459956396703958,593.1215145512723,1.863293867179891,11.423054847382243,0.029231144875785257,0.875,0.0,0.875,0.03340702271518315,29.93382584630956
0.2,4,mixnet_attribution_oracle,11,0.20759920330933046,0.19943598195738504,2.446404019586752,596.3974260762984,1.896045159228379,12.274016608660565,0.024702970766202405,0.875,0.0,0.875,0.028231966589945607,35.420841010634206
0.2,4,mixnet_attribution_oracle,12,0.2233176488161924,0.19894973714979383,2.4468927811303556,581.8680259914855,1.8579428644152358,11.92242512367091,0.032122012926174795,0.875,0.0,0.875,0.036710871915628336,27.23988692772742
0.2,4,mixnet_attribution_oracle,13,0.20292182958543675,0.19854886178082498,2.4482434666408692,595.5081076946611,1.8636404445569497,11.457125985863286,0.030056888604054706,0.875,0.0,0.875,0.034350729833205376,29.111462983629036
0.2,4,mixnet_attribution_oracle,14,0.2193684846653573,0.20107902675980263,2.434321599344315,588.452938510349,1.900357851118315,12.11289295375914,0.029705424047985998,0.875,0.0,0.875,0.033949056054841144,29.455899992759882
0.2,4,mixnet_attribution_oracle,15,0.2049469964664311,0.2006431630837211,2.4340554907962098,585.3134350800692,1.8762522095057648,12.088891494269099,0.02828066781937367,0.875,0.0,0.875,0.032320763222141335,30.939863428563783
0.2,4,mixnet_attribution_oracle,16,0.2110621486096338,0.20007924207368932,2.440012366540145,591.4476523324722,1.8736518040241208,11.591576521027394,0.02967955986695509,0.875,0.0,0.875,0.03391949699080581,29.481569265931597
0.2,4,mixnet_attribution_oracle,17,0.20007595898214964,0.19896400921655735,2.4449586658961353,590.969008735283,1.871346772153629,11.964289455604776,0.026101021130574407,0.875,0.0,0.875,0.02982973843494218,33.523592645003305
0.2,4,mixnet_attribution_oracle,18,0.2025735860687317,0.1996253795524545,2.444054027448587,599.6701340730467,1.8517712433822453,11.78745279113932,0.03086276325692961,0.875,0.0,0.875,0.035271729436490984,28.35131749920469
0.2,4,mixnet_attribution_oracle,19,0.20207643695455912,0.199262660148985,2.445876948136736,585.7739993981343,1.8818581660743803,11.38138869743737,0.03209826318431611,0.875,0.0,0.875,0.03668372935350413,27.260041921132462
0.2,4,mixnet_attribution_oracle,20,0.20692266909035825,0.20135437875388168,2.435373177009332,589.5579035067788,1.8781944945803843,11.72624673789873,0.029952123392183547,0.875,0.0,0.875,0.03423099816249548,29.21328777072093
0.2,4,mixnet_attribution_oracle,21,0.20355461036001823,0.19853082321104132,2.446196317698152,591.6029166033724,1.8738565294188447,11.717033285812382,0.021779955318960965,0.875,0.0,0.875,0.02489137750738396,40.174554409588325
0.2,4,mixnet_attribution_oracle,22,0.20393082958787231,0.1997418431857144,2.4428795966896093,593.080444884589,1.8957611301448196,11.84782659051945,0.036953342948657736,0.875,0.0,0.875,0.042232391941323125,23.67850727918468
0.2,4,mixnet_attribution_oracle,23,0.21076504384638645,0.19814997228909803,2.4501077138374923,588.7628515270638,1.8586682958120946,11.945442498722427,0.03511478199874162,0.875,0.0,0.875,0.04013117942713328,24.918280854808
0.2,4,mixnet_attribution_oracle,24,0.20883869011522135,0.20015852916214588,2.439062735506399,590.5618556701031,1.8676455195236485,11.968228912544827,0.029987571713951538,0.875,0.0,0.875,0.03427151053023033,29.17875473034422
0.2,4,mixnet_attribution_oracle,25,0.20868138424821003,0.1996489396819821,2.442540428217136,580.6050119331742,1.859468153968919,11.463853202689167,0.02689893842563453,0.875,0.0,0.875,0.03074164391501089,32.52916476310196
0.2,4,mixnet_attribution_oracle,26,0.20926722511508566,0.19839669337799445,2.448271330657435,587.9693608029582,1.869685400655726,11.411504597092318,0.028575297643104167,0.875,0.0,0.875,0.03265748302069048,30.62085340031992
0.2,4,mixnet_attribution_oracle,27,0.21179905667440294,0.2005735816012694,2.436264992454712,583.1126750018717,1.8723523450898938,12.076190567925329,0.03625329089417675,0.875,0.0,0.875,0.04143233245048771,24.135739912663997
0.2,4,mixnet_attribution_oracle,28,0.21356574460022737,0.19884494358331337,2.4468592791665857,590.5371731716559,1.8897045869089197,12.182738005959044,0.04070244824440674,0.875,0.0,0.875,0.04651708370789342,21.497478351814895
0.2,4,mixnet_attribution_oracle,29,0.20457271364317842,0.19877450906423677,2.445742306237057,583.5371064467766,1.8799470399681013,11.752774753122315,0.024685793234699115,0.875,0.0,0.875,0.028212335125370417,35.445488491334885
