entry_assignment,width,rep,deanon_top1,mean_true_posterior,posterior_entropy,bandwidth_overhead,latency,latency_overhead,sigma_d,sigma_Z,eta,inv_eta
split,5,40,0.6022167487684729,0.5269108587973453,1.2406144716934095,569.5960591133005,0.23105806403327733,1.9159109567299932,0.03431594781823199,0.00017500000000000003,196.09113038989705,0.005099669719949362
split,5,41,0.684935632010841,0.6154890341931968,0.9606475832111661,557.1394263344124,0.26570858428021893,2.0686512675913447,0.03216115450608914,0.00017500000000000003,183.77802574908077,0.005441346950616058
split,5,42,0.6486141365582513,0.5714222613649645,1.1004233158571783,555.8862014572222,0.2519044656364713,1.9983927754857493,0.029992876506512126,0.00017500000000000003,171.38786575149783,0.005834718786042532
split,5,43,0.6510467108694032,0.5772344889004728,1.0742263217482289,551.3389704238992,0.26693131850333884,2.0670348262813656,0.0306236777072991,0.00017500000000000003,174.99244404170912,0.005714532450107685
split,5,44,0.6658531004500038,0.5898568138999603,1.0367130169185057,564.4352833498589,0.2578376126475632,2.0396651342950047,0.03025647960747415,0.00017500000000000003,172.89416918556654,0.005783885047775697
split,5,45,0.6317667603067345,0.558947987176581,1.1276259769185606,561.8685748994002,0.2453157095296774,1.9658897304505518,0.031977669508236765,0.00017500000000000003,182.72954004706722,0.005472568911093529
split,5,46,0.6548760079111516,0.5876640390038799,1.050585432053095,562.9351894112277,0.2440847461402882,1.9724781606241,0.03148973357720891,0.00017500000000000003,179.94133472690805,0.005557366802450767
split,5,47,0.6282603765026084,0.5497076565526435,1.1714991772025696,559.4939895667952,0.2442415543482639,1.9680997605796287,0.028449652611975088,0.00017500000000000003,162.56944349700046,0.006151217464298269
split,5,48,0.6215275149496632,0.5444999543974134,1.1748987101464963,560.1703883127697,0.24494424674776383,1.99260966356732,0.03185750835581717,0.00017500000000000003,182.0429048903838,0.005493210518707911
split,5,49,0.631523138680603,0.5559482578946817,1.1433046593989284,560.5092024539878,0.2506643863453064,2.001444538172167,0.029327516721818474,0.00017500000000000003,167.5858098389627,0.005967092326975205
split,6,0,0.57016147373209,0.492283252261453,1.3460285633662084,561.018194223334,0.24745650208205916,1.990995265462322,0.031785264749886036,0.00017500000000000003,181.63008428506305,0.00550569584293387
split,6,1,0.5599120279083877,0.4714436172300406,1.4284322863425645,561.2305475504322,0.25122974524856545,1.991338945276687,0.029220308426102824,0.00017500000000000003,166.97319100630182,0.005988985381265538
split,6,2,0.5999073144357766,0.5222967902320772,1.2480331583517374,571.5723333590794,0.2609671208774671,2.0346461396592552,0.03332371580098355,0.00017500000000000003,190.4212331484774,0.005251515198519215
split,6,3,0.5691112117096726,0.48085268237843454,1.3945881173778387,558.3562698053418,0.25239328914904036,1.9900442398601954,0.03180048710222982,0.00017500000000000003,181.71706915559892,0.00550306035996943
split,6,4,0.5992383512544803,0.5166581132834301,1.2870814515259517,552.6129032258065,0.25422707333927974,1.9945345672065233,0.031216471428268323,0.00017500000000000003,178.37983673296182,0.005606014773390672
split,6,5,0.5670040791660371,0.48695646252016545,1.371402728745607,559.0299138842726,0.2522310100030154,1.9976426769712687,0.03197855208660044,0.00017500000000000003,182.7345833520025,0.005472417873269754
split,6,6,0.5719203712019159,0.4970169407790662,1.3316319556990803,553.8513695554558,0.2612696108990349,2.0470335814229967,0.0286311644950987,0.00017500000000000003,163.60665425770682,0.006112220829507576
split,6,7,0.5465767078126198,0.46678860006544987,1.4311548787087778,567.3727670014567,0.24005207463051192,1.9594591879351118,0.03240387362635877,0.00017500000000000003,185.16499215062152,0.0054005888931021855
split,6,8,0.5695156477159691,0.4928536996722814,1.350194727634393,566.2460019894406,0.25842041842406616,2.0313536201829714,0.0324626626667782,0.00017500000000000003,185.50092952444683,0.0053908085666396184
split,6,9,0.5823131320812106,0.4981262841542426,1.3384951274146082,562.7215420880541,0.26521251804661006,2.0382006881723913,0.02956410300008037,0.00017500000000000003,168.93773142903066,0.005919340762664921
split,6,10,0.6242590059279526,0.5499575517503434,1.2068015649517567,562.4227086183311,0.2557738122995943,2.0204434856220788,0.033816842590662304,0.00017500000000000003,193.23910051807027,0.005174936114476933
split,6,11,0.5586973180076629,0.4711151230781376,1.4278105258525429,567.0689655172414,0.2519513851730153,1.986464995588219,0.029003669690931818,0.00017500000000000003,165.73525537675323,0.006033719245351732
split,6,12,0.5773273841034561,0.489668986803176,1.360370431068074,559.6629357936928,0.2549274461925961,2.027180640048443,0.03131113912161075,0.00017500000000000003,178.92079498063285,0.005589065262694839
split,6,13,0.5804878048780487,0.5009079318669961,1.3198563886824797,555.3864915572233,0.25633788379491307,2.0139904913313593,0.031166536890761654,0.00017500000000000003,178.09449651863798,0.005614996642500672
split,6,14,0.5678936917672216,0.4869409128842355,1.3758451732505028,565.1667939514282,0.251629876322113,2.0073378384770963,0.028259133713216294,0.00017500000000000003,161.48076407552165,0.006192688062414158
split,6,15,0.5745487638404368,0.48231223010137164,1.3842395514385133,561.2305475504322,0.2575679178116843,2.007817908742587,0.029750157527796695,0.00017500000000000003,170.00090015883822,0.005882321793976752
split,6,16,0.5754104620084002,0.49358599025978733,1.3454449422028434,565.1237113402062,0.25637382772401907,2.0417344980986702,0.03151536310850452,0.00017500000000000003,180.0877891914544,0.005552847333457367
split,6,17,0.5720828953296291,0.4928865382098115,1.3410343177004784,555.6778795614957,0.2526062720862683,2.0098091087281644,0.029501109540798515,0.00017500000000000003,168.5777688045629,0.00593198027884287
split,6,18,0.5799664583015703,0.5030232923628318,1.3246016769328872,564.1346241805153,0.2565426199580543,2.010308818712904,0.03143842157380696,0.00017500000000000003,179.6481232788969,0.005566437220429728
split,6,19,0.5885714285714285,0.5104773261043507,1.3060485742282395,556.4285714285714,0.25464845981332473,2.001719712067068,0.033019482148205506,0.00017500000000000003,188.68275513260286,0.005299901410159174
split,6,20,0.5537335062161544,0.4685883100106262,1.4294620228127244,564.4352833498589,0.24592496841796674,1.9762626405407313,0.029943460736283664,0.00017500000000000003,171.10548992162092,0.0058443478374543955
split,6,21,0.5569697431598202,0.47363163219502424,1.4226522557088714,564.0058684551483,0.24369376662070863,1.9666713402537783,0.0321550524049475,0.00017500000000000003,183.7431565997,0.005442379561262162
split,6,22,0.5868300153139356,0.5000928557311006,1.3263069422848557,566.635528330781,0.24558579942095093,1.9910610662763926,0.03081465322182472,0.00017500000000000003,176.08373269614123,0.005679116319766172
split,6,23,0.5829565483945129,0.5078800889237276,1.292813122377117,567.1123457736225,0.27136239025276154,2.0796013465987206,0.029106749594654348,0.00017500000000000003,166.32428339802482,0.006012351170676233
split,6,24,0.5679859681232364,0.48574841141544195,1.3717199534115596,564.3493479752917,0.25394927922752686,2.009358975834234,0.029972473923641187,0.00017500000000000003,171.2712795636639,0.0058386905413892595
split,6,25,0.5850226928895613,0.4976143372431141,1.3438344954474013,559.7897125567322,0.2535393469152041,2.0263428855488046,0.03113486211775667,0.00017500000000000003,177.91349781575238,0.005620709009024162
split,6,26,0.5493817737749962,0.4636209868545833,1.454190116047829,564.8223172034803,0.24415976059390232,1.9755005013287805,0.029447640892045896,0.00017500000000000003,168.27223366883368,0.0059427510896898125
split,6,27,0.5776001229917749,0.49503834823249726,1.3515342747651848,568.8530248289645,0.2530220822663978,2.009494900570185,0.032325763385164304,0.00017500000000000003,184.71864791522458,0.005413638586500176
split,6,28,0.5825168401714635,0.5070992910750243,1.3095343446838215,566.4623392529088,0.259875219053356,2.025494482516341,0.031037539301375695,0.00017500000000000003,177.35736743643253,0.0056383335773091845
split,6,29,0.5477175302699857,0.4633862139524736,1.440948786108563,556.5538843348123,0.2535499836667441,2.019372474579449,0.030989402567507422,0.00017500000000000003,177.08230038575667,0.00564709176366919
split,6,30,0.5679262258209626,0.4887124635466822,1.3732585476378114,554.8461538461538,0.253708497970365,2.007107158332703,0.03140713951854415,0.00017500000000000003,179.46936867739512,0.005571981488370578
split,6,31,0.5318147304479879,0.45296838422456764,1.4871595198457268,561.9111617312072,0.24548648108611815,1.9660306486481836,0.032791786466856244,0.00017500000000000003,187.38163695346424,0.005336702231117489
split,6,32,0.5693632958801498,0.49223547498888637,1.3575101977072344,554.3483146067416,0.2564953602559399,2.017545307671839,0.031021210737736775,0.00017500000000000003,177.26406135849584,0.005641301414039121
split,6,33,0.5583377328606984,0.47614762851622733,1.4044575768340766,558.1460894486763,0.25009716261411086,1.9992392292361068,0.029627797580486028,0.00017500000000000003,169.30170045992014,0.005906615215815487
split,6,34,0.5675716440422323,0.4900160617585935,1.3700906886558097,558.10407239819,0.25274043530225754,2.0107043145415893,0.029212145686151245,0.00017500000000000003,166.9265467780071,0.005990658881417368
split,6,35,0.5772596951863589,0.49192765737977956,1.3531452350203113,558.3562698053418,0.2575713600963354,2.0208177141259362,0.03076929335511293,0.00017500000000000003,175.82453345778814,0.0056874884314143765
split,6,36,0.6276274005746257,0.540501481803938,1.217673518165647,559.5362165431725,0.2684381498838775,2.049833937159017,0.032060446329645095,0.00017500000000000003,183.20255045511482,0.0054584392930981775
split,6,37,0.5890806782754163,0.5065391578937084,1.3218662043687646,562.7215420880541,0.2537599263014272,2.003417532375831,0.03134851050251259,0.00017500000000000003,179.13434572864335,0.005582402391525867
split,6,38,0.5519371568029287,0.4744109033398786,1.4171800062944342,564.392312385601,0.2462098055984825,1.966595772962702,0.029402677573734822,0.00017500000000000003,168.0153004213418,0.005951838894983024
split,6,39,0.586001375410713,0.5062113786606935,1.2990732427263194,565.4685565828685,0.2524524809559807,2.0095513570661048,0.029656775847484967,0.00017500000000000003,169.46729055705694,0.005900843736351092
split,6,40,0.5608102962455258,0.4813985486583907,1.3957366366164163,563.5771076079507,0.2466789304453414,1.9759585122316865,0.030229969480004934,0.00017500000000000003,172.7426827428853,0.005788957217298899
split,6,41,0.56787588409765,0.4891504129276557,1.3693333402281067,562.8069815195072,0.2615531186456792,2.032917756372953,0.0326902543606683,0.00017500000000000003,186.80145348953315,0.005353277404000671
split,6,42,0.5459512787432648,0.46614381644494574,1.445043056861949,561.6131896486302,0.24603593145729974,1.9724726580945342,0.03034431554375982,0.00017500000000000003,173.39608882148465,0.005767142770039776
split,6,43,0.5637180267965896,0.4805903956863225,1.3860437886973083,563.3629719853836,0.2501746290945448,1.995466687721549,0.030897866199949307,0.00017500000000000003,176.55923542828174,0.005663821536009084
split,6,44,0.563559000075982,0.4874259623347312,1.3816327857391277,562.2947344426715,0.23823538576834835,1.9619320904295607,0.030738381877522217,0.00017500000000000003,175.64789644298406,0.005693207947552071
split,6,45,0.5686936936936937,0.4832174446717041,1.3765313143231108,555.5945945945946,0.24437793740071356,1.97892579714817,0.03187490484056729,0.00017500000000000003,182.1423133746702,0.005490212468878557
split,6,46,0.5603190428713859,0.4743159233777263,1.4055919824240513,567.5465143032441,0.24866365338675678,1.9870056372167624,0.029152510215256448,0.00017500000000000003,166.58577265860825,0.0060029135984460405
split,6,47,0.5604192355117139,0.47539074692632244,1.4153575141122567,570.2971639950678,0.24720481230178848,1.981631101500232,0.03128207608587828,0.00017500000000000003,178.754720490733,0.005594257859343311
split,6,48,0.5410390408853366,0.45654662868552637,1.4685953172676898,568.7221026744544,0.2484232113638427,1.982858257071734,0.030952832550567598,0.00017500000000000003,176.87332886038624,0.005653763664895702
split,6,49,0.5498678746696867,0.4641781108345547,1.4427115648213575,558.7349943374859,0.25983135582646355,2.0386412216641387,0.03239426909320758,0.00017500000000000003,185.11010910404326,0.005402190106418977
split,7,0,0.5098024316109423,0.4237596218943006,1.6111585690197114,562.3373860182371,0.2582129819202237,2.0208446078937703,0.03182035394475426,0.00017500000000000003,181.8305939700243,0.005499624558036999
split,7,1,0.5063069908814589,0.420428734094394,1.6130303778652502,562.3373860182371,0.24878927657846361,2.0072771243989305,0.028750882163721177,0.00017500000000000003,164.29075522126385,0.006086769755566696
split,7,2,0.5076126674786845,0.42115663420893,1.6177638050739602,563.3629719853836,0.24903786688810214,1.974684234032022,0.030128976954771982,0.00017500000000000003,172.16558259869703,0.005808361839258622
split,7,3,0.49527655035806795,0.4103725048015314,1.6511891615427312,563.7914063690386,0.25500544838723727,2.011738486583818,0.0309300617295759,0.00017500000000000003,176.74320988329083,0.005657925985729985
split,7,4,0.5022544898739014,0.41246392282835753,1.6462683230872532,565.5548337791364,0.24931504513369873,1.9957475096118666,0.030748332655213574,0.00017500000000000003,175.70475802979183,0.005691365511174397
split,7,5,0.5048727052957619,0.42070713727687137,1.618208798109078,559.0720707108861,0.24981815690989606,1.9768676084963297,0.032175023632583885,0.00017500000000000003,183.85727790047932,0.005439001444051038
split,7,6,0.48822605965463106,0.40864159971961406,1.656191363755117,553.2314420273603,0.2501232300128322,1.9941441226090495,0.030380089003933033,0.00017500000000000003,173.60050859390302,0.005760351787558765
split,7,7,0.5127625931782245,0.4267139873157053,1.6063898114704147,557.2231759656653,0.2679737450671382,2.0637189114365038,0.03113750262180687,0.00017500000000000003,177.92858641032495,0.005620232364988717
split,7,8,0.5130797129408133,0.41909799238530004,1.6245425101475555,571.0439848753762,0.2571841756289359,2.0276975773952843,0.029211172072234393,0.00017500000000000003,166.92098326991078,0.005990858551216432
split,7,9,0.501692365550959,0.41498081639589396,1.6402737145698338,556.6374576908612,0.2482641230453737,1.9841449696965494,0.03051555973444283,0.00017500000000000003,174.37462705395902,0.005734779290398465
split,7,10,0.4892288954860318,0.4047604247279649,1.6677160064864915,563.3201644211007,0.2442055562569294,1.966506436720378,0.02990719099184536,0.00017500000000000003,170.8982342391163,0.005851435530930216
split,7,11,0.5109352840188102,0.4293053818727344,1.57463412651826,552.4070314249459,0.2563197685230989,2.0103916445486663,0.029090485608017053,0.00017500000000000003,166.231346331526,0.006015712572077922
split,7,12,0.49933939535245203,0.41535801541581713,1.6230046151423374,575.1198414548846,0.2586076407460496,2.048947082392154,0.03105543678997318,0.00017500000000000003,177.45963879984672,0.005635084162026727
split,7,13,0.5030586813684768,0.41724595731150355,1.627349759055417,558.9034816101503,0.2540793064108584,1.9973195603496543,0.029770222507578957,0.00017500000000000003,170.11555718616543,0.005878357138763347
split,7,14,0.5221109399075501,0.43713599649036616,1.5580236045107587,570.1217257318953,0.2506627220718656,1.9965236793868382,0.028229649682906297,0.00017500000000000003,161.31228390232167,0.006199155921724617
split,7,15,0.48406825732407127,0.3993314604973191,1.6970002263542376,558.7771066143159,0.25328715713112615,2.0077304704676857,0.03120485917700174,0.00017500000000000003,178.31348101143848,0.0056081009373365985
split,7,16,0.5491174213353799,0.46507532614810654,1.4633185769461854,567.9378357636224,0.26919358648592606,2.078532568012939,0.031795657601137124,0.00017500000000000003,181.68947200649782,0.005503896229960076
split,7,17,0.4957323060654128,0.4076233964559464,1.6925217382067828,558.9877634262407,0.24261303746607155,1.9612746910170524,0.029219651491250852,0.00017500000000000003,166.969437092862,0.0059891200294568785
split,7,18,0.48353644690031033,0.39715654634606673,1.7191534624983935,560.1703883127697,0.24412486757501028,1.9683789540244199,0.03390149741930323,0.00017500000000000003,193.72284239601842,0.005162013873179433
split,7,19,0.5029509685230025,0.42066210778082935,1.605533025520095,559.9588377723971,0.2597043381247204,2.0216645925079586,0.03118795820495034,0.00017500000000000003,178.21690402828762,0.0056111400063445956
split,7,20,0.496918980600989,0.4125120669579744,1.648903815311463,562.977938379612,0.24827136550447904,1.975306556588086,0.03085838608034254,0.00017500000000000003,176.33363474481447,0.005671067811011634
split,7,21,0.4789780573883689,0.3950254440470382,1.708145478522104,567.7638483965014,0.24830489815212786,1.977191697061689,0.03162911841979755,0.00017500000000000003,180.73781954170025,0.005532876309649612
split,7,22,0.49935316946959896,0.41240896027012963,1.6483333689627346,563.1489993151206,0.2510069899726659,2.0011987671836304,0.030294902733707937,0.00017500000000000003,173.11372990690248,0.005776549327068295
split,7,23,0.5030233448143896,0.4145721053654837,1.634068138258253,566.4190585533869,0.25318454517400824,2.0144520639410257,0.031158140668166627,0.00017500000000000003,178.04651810380926,0.005616509722571234
split,7,24,0.4982157770860223,0.41551487971407886,1.635952072571151,561.8685748994002,0.25697138073155656,2.01993397821974,0.032349968420771445,0.00017500000000000003,184.85696240440822,0.005409587970034465
split,7,25,0.48159113337888104,0.3927015966617784,1.7339672116850688,561.7834206331132,0.2409359798184596,1.963588840878933,0.029460275699428766,0.00017500000000000003,168.34443256816436,0.005940202385933315
split,7,26,0.5268579276667176,0.4409756733581492,1.5354862532824687,564.6502365328857,0.25618551232037134,2.0306467948770885,0.03305662700931854,0.00017500000000000003,188.89501148182018,0.0052939460505352885
split,7,27,0.5192866983009338,0.43466556631189945,1.587372705482059,566.3757844787999,0.2518063714087475,1.9971298297028355,0.03257888031273365,0.00017500000000000003,186.16503035847796,0.005371578099680738
split,7,28,0.5439589869156018,0.45898554024503935,1.4803448318655976,566.2460019894406,0.26423376047750935,2.0254673265694922,0.03287302681834434,0.00017500000000000003,187.84586753339622,0.0053235134375379045
split,7,29,0.5527007737961085,0.47135245541450616,1.4369548936001608,555.9695740365112,0.26865194295533,2.071375737780068,0.03240753380758374,0.00017500000000000003,185.18590747190706,0.005399978938201338
split,7,30,0.5140087838861124,0.4293446168926453,1.6041769053667847,560.3820990458883,0.2425178982084617,1.9517279887458636,0.031112533103629703,0.00017500000000000003,177.78590344931257,0.0056247429104248625
split,7,31,0.49980917487214715,0.4148173528522711,1.647330127324636,564.865353789787,0.24755370913771912,1.9823365333887115,0.03151666127223877,0.00017500000000000003,180.0952072699358,0.005552618613004785
split,7,32,0.495398889649403,0.40443059380798574,1.675544597237242,562.8069815195072,0.24965381546644494,1.9929367408063166,0.03166878182633366,0.00017500000000000003,180.96446757904945,0.005525946686540422
split,7,33,0.47559787090486544,0.3903126032895349,1.722409462443883,554.8046330309619,0.23884040320990607,1.9460864809134462,0.029145675117930592,0.00017500000000000003,166.54671495960335,0.006004321371589673
split,7,34,0.48258323057953145,0.39930911320331025,1.7035446024641905,570.2971639950678,0.24215389392338693,1.9512897813381533,0.03159124106590331,0.00017500000000000003,180.52137751944747,0.005539510133043776
split,7,35,0.522812667740204,0.43290994076287626,1.5869866336980127,567.4596273291926,0.253908694954589,2.0093520010352197,0.030406581319537593,0.00017500000000000003,173.75189325450052,0.005755332970877416
split,7,36,0.5127410207939509,0.42734400019592617,1.6029360352553124,559.578449905482,0.2516794847615529,1.9842187778735179,0.03153388773943141,0.00017500000000000003,180.19364422532232,0.0055495853047378
split,7,37,0.5182053625837904,0.42911956980134675,1.6061654609977034,563.7056672760511,0.24947757920017466,1.9842135078385001,0.03066053856736217,0.00017500000000000003,175.2030775277838,0.005707662297435497
split,7,38,0.48372093023255813,0.39186751614731635,1.7229483670236103,555.178544636159,0.24686239229049534,1.9943202674511054,0.029226174944948675,0.00017500000000000003,167.00671397113527,0.005987783222732206
split,7,39,0.493390739481834,0.4057725085019253,1.6651918841245745,558.9877634262407,0.2456932354834862,1.99357732438639,0.030849359892237985,0.00017500000000000003,176.28205652707416,0.005672727103943308
split,7,40,0.5063252783880009,0.42224686525313937,1.6220156264773717,560.5939701537762,0.2500461802119389,1.9694567601356057,0.028640382568564913,0.00017500000000000003,163.65932896322806,0.006110253575735276
split,7,41,0.48790384320930946,0.4021285695238654,1.694414280112432,566.5489205328433,0.24220025885733776,1.9778192387470597,0.028741803802803816,0.00017500000000000003,164.23887887316465,0.006088692317318249
split,7,42,0.5302835538752363,0.452164214870398,1.5100435606897602,559.578449905482,0.25577813264681026,2.0137956040740184,0.032464046925390455,0.00017500000000000003,185.5088395736597,0.0053905787039486685
split,7,43,0.5120606478290833,0.4263984491402757,1.600310469955743,566.6788421778084,0.2554240477620624,2.0238550229029957,0.030316567954795776,0.00017500000000000003,173.23753117026155,0.005772421214068091
split,7,44,0.4832366458223461,0.39398921416419724,1.7162668086982926,557.5584268816394,0.24701705048209988,1.9770469998097744,0.030884089212181477,0.00017500000000000003,176.48050978389412,0.005666348092628081
split,7,45,0.49764723740133576,0.41054651820218774,1.6387816493448888,561.655737704918,0.25787058621062897,2.0090498808643247,0.03384042643641183,0.00017500000000000003,193.37386535092472,0.005171329632291585
split,7,46,0.5026471033126607,0.4095784719442187,1.6745049688521385,559.7051883224929,0.24777061789063737,1.985216519359597,0.0313318722460369,0.00017500000000000003,179.0392699773537,0.005585366831123071
split,7,47,0.4949075820445115,0.40687479035153257,1.6706565712883372,558.3142210486609,0.25533151809941046,2.022457195231877,0.029973401173713443,0.00017500000000000003,171.27657813550536,0.005838509917035186
split,7,48,0.521459066736574,0.43318367581142103,1.5769409200599156,554.3068683993708,0.26204158848850057,2.0403572120743743,0.032475121119200694,0.00017500000000000003,185.5721206811468,0.0053887404871457885
split,7,49,0.5343757185559899,0.4584806831507613,1.4969452764439148,567.1991262359163,0.2546551439736504,2.0127556467514114,0.03257028495252208,0.00017500000000000003,186.11591401441186,0.005372995669368527
split,8,0,0.4668433005299016,0.3787184356025977,1.8079232629559447,560.2127176381529,0.26073925057426095,2.0390487508128636,0.028655359708054082,0.00017500000000000003,163.7449126174519,0.006107059963055123
split,8,1,0.43125,0.3425760602288142,1.9309370769749552,571.0,0.2523427396081388,1.995872832670093,0.030813517775209787,0.00017500000000000003,176.0772444297702,0.005679325589394137
split,8,2,0.45483383685800605,0.36214414139912043,1.8677129364155274,558.9456193353475,0.2488858480064664,1.980452936281989,0.03244539809475663,0.00017500000000000003,185.40227482718075,0.005393677078299774
split,8,3,0.44466165413533837,0.3556908830946083,1.8832321799751188,556.4285714285714,0.25107072698301636,1.9914636860504769,0.032312367671194914,0.00017500000000000003,184.64210097825662,0.005415882914578401
split,8,4,0.4371597096188748,0.35274927272662443,1.9146693291688086,559.6206896551724,0.23899670157697983,1.9685328457485203,0.032919309919676634,0.00017500000000000003,188.11034239815217,0.00531602881187368
split,8,5,0.43409970407466425,0.3503161750108287,1.9009410631901553,561.5281129068974,0.24640127128805034,1.9660808321285157,0.02863771347730562,0.00017500000000000003,163.64407701317495,0.0061108230633944065
split,8,6,0.4445944932102933,0.35811699371255545,1.8772753746352977,555.2201215395004,0.2548767062253319,2.008149102459021,0.03256635013627514,0.00017500000000000003,186.09342935014362,0.005373644859424094
split,8,7,0.4367011564211808,0.35252883491158304,1.9072745288764315,563.0206938527084,0.24610561263398267,1.9698935563180444,0.029270090147481748,0.00017500000000000003,167.25765798560997,0.005978799488427819
split,8,8,0.44142419601837674,0.36102583153261236,1.8545059368026704,566.635528330781,0.2649784408567939,2.0558890409875072,0.03016971898786343,0.00017500000000000003,172.39839421636245,0.005800518064831774
split,8,9,0.44902783072817387,0.3578728068624273,1.8679816011848167,564.2634388105223,0.2544640811684076,2.013047165114452,0.032141026364486604,0.00017500000000000003,183.66300779706629,0.005444754564321
split,8,10,0.45682888540031397,0.36948305768761064,1.8157082314218291,553.2314420273603,0.26404098328202963,2.0487135983967404,0.02880155060991718,0.00017500000000000003,164.58028919952673,0.006076061749944206
split,8,11,0.44408725602755456,0.357194270838132,1.8930433675492762,566.4190585533869,0.25917039765045047,2.0265158294373755,0.0308926723070568,0.00017500000000000003,176.52955604032454,0.005664773777437987
split,8,12,0.43882594479507264,0.3554627091908305,1.8857693934456021,562.7215420880541,0.2511220042943023,2.0173518830708757,0.0308599454202127,0.00017500000000000003,176.34254525835826,0.00567078125437572
split,8,13,0.4476393867744642,0.355967557299902,1.890745802515444,564.4352833498589,0.2513260925770737,2.002833767363085,0.031319002503530105,0.00017500000000000003,178.96572859160057,0.005587661994671605
split,8,14,0.4264459026400122,0.3335118618254151,1.9704564045520445,564.6502365328857,0.2487936228280887,1.9940566844207144,0.030809853136119676,0.00017500000000000003,176.05630363496957,0.005680001109607375
split,8,15,0.4533496482104619,0.36813115551120246,1.8375175742176426,565.9434077699602,0.26408596843248233,2.082454900496837,0.02922626944781033,0.00017500000000000003,167.0072539874876,0.005987763861292645
split,8,16,0.4410075798177781,0.3520612437301821,1.9088280902338313,566.5922211163005,0.2462207386852242,1.9645187230079086,0.03279353580382855,0.00017500000000000003,187.39163316473454,0.005336417550301766
split,8,17,0.42770761576731725,0.34296553232208266,1.9334848676916685,566.4190585533869,0.24741102539701387,2.001063476054485,0.029603687407478013,0.00017500000000000003,169.16392804273147,0.005911425748800277
split,8,18,0.444586370125479,0.36221991274403864,1.849110050419083,556.0529716733038,0.255482200125698,2.007884184015011,0.030359811353093832,0.00017500000000000003,173.4846363033933,0.005764199189668764
split,8,19,0.45506764416899703,0.36585742533352045,1.859587146728265,559.3251454916484,0.2502134628011845,1.9922410345136752,0.030608202184503157,0.00017500000000000003,174.90401248287515,0.005717421720658982
split,8,20,0.46902255639097745,0.37997925753262846,1.7821183308710487,556.4285714285714,0.259114060056163,2.030661410340063,0.031566107486991554,0.00017500000000000003,180.37775706852315,0.005543920804049654
split,8,21,0.4551807961106047,0.3700951677972933,1.8321506368851823,562.1668185961714,0.2519606699643191,1.9970555258419491,0.030043683822483444,0.00017500000000000003,171.67819327133395,0.005824851607213271
split,8,22,0.44680367028133766,0.3601987371784513,1.8562810483167718,561.1880640024266,0.2608219521061983,2.0453050079075425,0.03387469134615208,0.00017500000000000003,193.5696648351547,0.005166098731697485
split,8,23,0.4547323536130359,0.36871650852883736,1.8446988529543424,563.4914337927358,0.25234350239043124,1.9992881545469434,0.030658373987273155,0.00017500000000000003,175.1907084987037,0.005708065276803189
split,8,24,0.44441864065644837,0.34782721836925073,1.9268708244586015,572.8532280538783,0.2490125409385655,2.013228494297512,0.03298052081017594,0.00017500000000000003,188.46011891529105,0.005306162416513593
split,8,25,0.4485827537207389,0.3673379799333465,1.8518790361621318,553.4792461296836,0.2521566072537098,2.010407564664713,0.030168501558180315,0.00017500000000000003,172.39143747531605,0.005800752140854939
split,8,26,0.44699445246599284,0.36151235756847816,1.8782865026947901,562.3800440762976,0.2545206687937025,2.0203697013675113,0.030717253467922093,0.00017500000000000003,175.5271626738405,0.005697123936642051
split,8,27,0.4583770811459427,0.3663197419831016,1.8563869477612236,555.0122993850307,0.25065326600451954,1.9881977051335613,0.030006050886749874,0.00017500000000000003,171.46314792428498,0.00583215700928098
split,8,28,0.44030925490790573,0.35513305702309694,1.8800418237991285,560.9332979610399,0.2553771421662532,2.0316834604638014,0.031262441292070633,0.00017500000000000003,178.64252166897504,0.005597771407711106
split,8,29,0.47503181852212323,0.3846935848314151,1.7780115058274697,554.0583214793741,0.2569369450211525,2.026829921663242,0.034132782652494364,0.00017500000000000003,195.04447229996777,0.005127035840636665
split,8,30,0.44901636882414775,0.3612120309400049,1.8800033565583223,555.6778795614957,0.25600875096279196,2.0056543445693773,0.03337289102424888,0.00017500000000000003,190.7022344242793,0.005243777048648386
split,8,31,0.4551492480342011,0.36827827057260326,1.8385588938482147,564.9514466753187,0.25460174315958284,2.0180258662267763,0.03255402494208064,0.00017500000000000003,186.02299966903217,0.0053756793610423275
split,8,32,0.4470260921873825,0.3589411072533031,1.872985437065794,556.4703361154974,0.25054953873041086,1.9993380364079123,0.03293554939304742,0.00017500000000000003,188.20313938884237,0.005313407646903923
split,8,33,0.43247104827793653,0.3438022554619277,1.9567904368724789,556.512107083772,0.2500106053776108,1.9985624204254075,0.029060177254892,0.00017500000000000003,166.05815574223996,0.006021986668045546
split,8,34,0.442316291548666,0.3535353566663201,1.9054171033687932,551.5440453122671,0.24572485956014134,1.98353079242816,0.03122797366141801,0.00017500000000000003,178.44556377953145,0.00560394990393538
split,8,35,0.45947400799753924,0.37241911050868753,1.8306509124071324,569.0713626576438,0.2541815176955424,1.9867962105557142,0.030537361365789967,0.00017500000000000003,174.49920780451407,0.005730685041964593
split,8,36,0.4358915087070427,0.3440869909691728,1.926973147431433,570.2094313453537,0.2505563650338445,2.0057320421964526,0.032674421708741457,0.00017500000000000003,186.7109811928083,0.005355871377309852
